11.6052 	INFO 	Loaded monitor calibration from ['2024_08_09 11:02']
13.9237 	EXP 	window1: recordFrameIntervals = True
14.1074 	EXP 	Screen (0) actual frame rate measured at 60.00Hz
14.1074 	EXP 	window1: recordFrameIntervals = False
14.1077 	EXP 	window1: mouseVisible = False
18.9662 	INFO 	keyboard.Keyboard is using iohub backend.
18.9663 	INFO 	keyboard.Keyboard is using iohub backend.
18.9664 	EXP 	untitled: status = STARTED
18.9667 	EXP 	window1: mouseVisible = False
18.9907 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
18.9911 	EXP 	window1: mouseVisible = False
19.0582 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0210 	EXP 	Imported ddt.xlsx as conditions, 7 conditions, 3 params
0.0232 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'reward_today': 15, 'future_reward': 35, 'delay': 13, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.1785 	EXP 	text: height = 0.05000000000000001
0.1785 	EXP 	text: height = 0.05000000000000001
0.1785 	EXP 	text: height = 0.05000000000000001
0.1785 	EXP 	text: text = 'GBP 15 today or GBP 35 after 13 days'
0.1785 	EXP 	fixation: autoDraw = True
0.6696 	DATA 	Keypress: t
1.0157 	INFO 	Keyboard events cleared
1.0151 	EXP 	text: autoDraw = True
1.1816 	EXP 	fixation: autoDraw = False
1.6662 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'reward_today': 11, 'future_reward': 30, 'delay': 7, 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
1.6792 	DATA 	Keypress: t
1.6828 	EXP 	fixation: autoDraw = False
1.6828 	EXP 	text: autoDraw = False
1.6828 	EXP 	text: height = 0.05000000000000001
1.6828 	EXP 	text: height = 0.05000000000000001
1.6828 	EXP 	text: height = 0.05000000000000001
1.6828 	EXP 	text: text = 'GBP 11 today or GBP 30 after 7 days'
1.6828 	EXP 	fixation: autoDraw = True
2.6822 	INFO 	Keyboard events cleared
2.6815 	EXP 	text: autoDraw = True
2.6981 	EXP 	fixation: autoDraw = False
3.2662 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'reward_today': 78, 'future_reward': 80, 'delay': 162, 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
3.2772 	DATA 	Keypress: t
3.2810 	EXP 	fixation: autoDraw = False
3.2810 	EXP 	text: autoDraw = False
3.2810 	EXP 	text: height = 0.05000000000000001
3.2810 	EXP 	text: height = 0.05000000000000001
3.2810 	EXP 	text: height = 0.05000000000000001
3.2810 	EXP 	text: text = 'GBP 78 today or GBP 80 after 162 days'
3.2810 	EXP 	fixation: autoDraw = True
4.2818 	INFO 	Keyboard events cleared
4.2811 	EXP 	fixation: autoDraw = False
4.2811 	EXP 	text: autoDraw = True
4.7995 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'reward_today': 40, 'future_reward': 55, 'delay': 62, 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
4.8094 	DATA 	Keypress: l
4.8145 	EXP 	fixation: autoDraw = False
4.8145 	EXP 	text: autoDraw = False
4.8145 	EXP 	text: height = 0.05000000000000001
4.8145 	EXP 	text: height = 0.05000000000000001
4.8145 	EXP 	text: height = 0.05000000000000001
4.8145 	EXP 	text: text = 'GBP 40 today or GBP 55 after 62 days'
4.8145 	EXP 	fixation: autoDraw = True
5.8151 	INFO 	Keyboard events cleared
5.8145 	EXP 	fixation: autoDraw = False
5.8145 	EXP 	text: autoDraw = True
6.1676 	DATA 	Keypress: l
6.1832 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'reward_today': 27, 'future_reward': 50, 'delay': 21, 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
6.1977 	EXP 	fixation: autoDraw = False
6.1977 	EXP 	text: autoDraw = False
6.1977 	EXP 	text: height = 0.05000000000000001
6.1977 	EXP 	text: height = 0.05000000000000001
6.1977 	EXP 	text: height = 0.05000000000000001
6.1977 	EXP 	text: text = 'GBP 27 today or GBP 50 after 21 days'
6.1977 	EXP 	fixation: autoDraw = True
7.1983 	INFO 	Keyboard events cleared
7.1977 	EXP 	fixation: autoDraw = False
7.1977 	EXP 	text: autoDraw = True
7.6678 	DATA 	Keypress: l
7.6825 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'reward_today': 49, 'future_reward': 60, 'delay': 89, 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
7.6977 	EXP 	fixation: autoDraw = False
7.6977 	EXP 	text: autoDraw = False
7.6977 	EXP 	text: height = 0.05000000000000001
7.6977 	EXP 	text: height = 0.05000000000000001
7.6977 	EXP 	text: height = 0.05000000000000001
7.6977 	EXP 	text: text = 'GBP 49 today or GBP 60 after 89 days'
7.6977 	EXP 	fixation: autoDraw = True
8.6988 	INFO 	Keyboard events cleared
8.6981 	EXP 	fixation: autoDraw = False
8.6981 	EXP 	text: autoDraw = True
9.1013 	DATA 	Keypress: t
9.1163 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'reward_today': 67, 'future_reward': 75, 'delay': 119, 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
9.1314 	EXP 	fixation: autoDraw = False
9.1314 	EXP 	text: autoDraw = False
9.1314 	EXP 	text: height = 0.05000000000000001
9.1314 	EXP 	text: height = 0.05000000000000001
9.1314 	EXP 	text: height = 0.05000000000000001
9.1314 	EXP 	text: text = 'GBP 67 today or GBP 75 after 119 days'
9.1314 	EXP 	fixation: autoDraw = True
10.1315 	INFO 	Keyboard events cleared
10.1309 	EXP 	fixation: autoDraw = False
10.1309 	EXP 	text: autoDraw = True
10.4825 	EXP 	New trial (rep=1, index=0): <Trial 7 (0 in rep 1) data={'reward_today': 11, 'future_reward': 30, 'delay': 7, 'thisN': 7, 'thisTrialN': 0, 'thisRepN': 1}>
10.4896 	DATA 	Keypress: t
10.4975 	EXP 	fixation: autoDraw = False
10.4975 	EXP 	text: autoDraw = False
10.4975 	EXP 	text: height = 0.05000000000000001
10.4975 	EXP 	text: height = 0.05000000000000001
10.4975 	EXP 	text: height = 0.05000000000000001
10.4975 	EXP 	text: text = 'GBP 11 today or GBP 30 after 7 days'
10.4975 	EXP 	fixation: autoDraw = True
11.4985 	INFO 	Keyboard events cleared
11.4977 	EXP 	fixation: autoDraw = False
11.4977 	EXP 	text: autoDraw = True
12.0177 	DATA 	Keypress: t
12.0325 	EXP 	New trial (rep=1, index=1): <Trial 8 (1 in rep 1) data={'reward_today': 27, 'future_reward': 50, 'delay': 21, 'thisN': 8, 'thisTrialN': 1, 'thisRepN': 1}>
12.0477 	EXP 	fixation: autoDraw = False
12.0477 	EXP 	text: autoDraw = False
12.0477 	EXP 	text: height = 0.05000000000000001
12.0477 	EXP 	text: height = 0.05000000000000001
12.0477 	EXP 	text: height = 0.05000000000000001
12.0477 	EXP 	text: text = 'GBP 27 today or GBP 50 after 21 days'
12.0477 	EXP 	fixation: autoDraw = True
13.0486 	INFO 	Keyboard events cleared
13.0479 	EXP 	fixation: autoDraw = False
13.0479 	EXP 	text: autoDraw = True
13.4161 	EXP 	New trial (rep=1, index=2): <Trial 9 (2 in rep 1) data={'reward_today': 78, 'future_reward': 80, 'delay': 162, 'thisN': 9, 'thisTrialN': 2, 'thisRepN': 1}>
13.4229 	DATA 	Keypress: t
13.4310 	EXP 	fixation: autoDraw = False
13.4310 	EXP 	text: autoDraw = False
13.4310 	EXP 	text: height = 0.05000000000000001
13.4310 	EXP 	text: height = 0.05000000000000001
13.4310 	EXP 	text: height = 0.05000000000000001
13.4310 	EXP 	text: text = 'GBP 78 today or GBP 80 after 162 days'
13.4310 	EXP 	fixation: autoDraw = True
14.4318 	INFO 	Keyboard events cleared
14.4311 	EXP 	fixation: autoDraw = False
14.4311 	EXP 	text: autoDraw = True
14.8993 	EXP 	New trial (rep=1, index=3): <Trial 10 (3 in rep 1) data={'reward_today': 15, 'future_reward': 35, 'delay': 13, 'thisN': 10, 'thisTrialN': 3, 'thisRepN': 1}>
14.9064 	DATA 	Keypress: l
14.9138 	EXP 	fixation: autoDraw = False
14.9138 	EXP 	text: autoDraw = False
14.9138 	EXP 	text: height = 0.05000000000000001
14.9138 	EXP 	text: height = 0.05000000000000001
14.9138 	EXP 	text: height = 0.05000000000000001
14.9138 	EXP 	text: text = 'GBP 15 today or GBP 35 after 13 days'
14.9138 	EXP 	fixation: autoDraw = True
15.9146 	INFO 	Keyboard events cleared
15.9139 	EXP 	fixation: autoDraw = False
15.9139 	EXP 	text: autoDraw = True
16.4660 	EXP 	New trial (rep=1, index=4): <Trial 11 (4 in rep 1) data={'reward_today': 67, 'future_reward': 75, 'delay': 119, 'thisN': 11, 'thisTrialN': 4, 'thisRepN': 1}>
16.4728 	DATA 	Keypress: l
16.4806 	EXP 	fixation: autoDraw = False
16.4806 	EXP 	text: autoDraw = False
16.4806 	EXP 	text: height = 0.05000000000000001
16.4806 	EXP 	text: height = 0.05000000000000001
16.4806 	EXP 	text: height = 0.05000000000000001
16.4806 	EXP 	text: text = 'GBP 67 today or GBP 75 after 119 days'
16.4806 	EXP 	fixation: autoDraw = True
17.4809 	INFO 	Keyboard events cleared
17.4803 	EXP 	fixation: autoDraw = False
17.4803 	EXP 	text: autoDraw = True
17.7826 	DATA 	Keypress: t
17.7985 	EXP 	New trial (rep=1, index=5): <Trial 12 (5 in rep 1) data={'reward_today': 40, 'future_reward': 55, 'delay': 62, 'thisN': 12, 'thisTrialN': 5, 'thisRepN': 1}>
17.8137 	EXP 	fixation: autoDraw = False
17.8137 	EXP 	text: autoDraw = False
17.8137 	EXP 	text: height = 0.05000000000000001
17.8137 	EXP 	text: height = 0.05000000000000001
17.8137 	EXP 	text: height = 0.05000000000000001
17.8137 	EXP 	text: text = 'GBP 40 today or GBP 55 after 62 days'
17.8137 	EXP 	fixation: autoDraw = True
18.8142 	INFO 	Keyboard events cleared
18.8137 	EXP 	fixation: autoDraw = False
18.8137 	EXP 	text: autoDraw = True
19.4156 	EXP 	New trial (rep=1, index=6): <Trial 13 (6 in rep 1) data={'reward_today': 49, 'future_reward': 60, 'delay': 89, 'thisN': 13, 'thisTrialN': 6, 'thisRepN': 1}>
19.4226 	DATA 	Keypress: l
19.4309 	EXP 	fixation: autoDraw = False
19.4309 	EXP 	text: autoDraw = False
19.4309 	EXP 	text: height = 0.05000000000000001
19.4309 	EXP 	text: height = 0.05000000000000001
19.4309 	EXP 	text: height = 0.05000000000000001
19.4309 	EXP 	text: text = 'GBP 49 today or GBP 60 after 89 days'
19.4309 	EXP 	fixation: autoDraw = True
20.4314 	INFO 	Keyboard events cleared
20.4309 	EXP 	fixation: autoDraw = False
20.4309 	EXP 	text: autoDraw = True
20.6990 	EXP 	New trial (rep=2, index=0): <Trial 14 (0 in rep 2) data={'reward_today': 15, 'future_reward': 35, 'delay': 13, 'thisN': 14, 'thisTrialN': 0, 'thisRepN': 2}>
20.7060 	DATA 	Keypress: l
20.7138 	EXP 	fixation: autoDraw = False
20.7138 	EXP 	text: autoDraw = False
20.7138 	EXP 	text: height = 0.05000000000000001
20.7138 	EXP 	text: height = 0.05000000000000001
20.7138 	EXP 	text: height = 0.05000000000000001
20.7138 	EXP 	text: text = 'GBP 15 today or GBP 35 after 13 days'
20.7138 	EXP 	fixation: autoDraw = True
21.7146 	INFO 	Keyboard events cleared
21.7138 	EXP 	fixation: autoDraw = False
21.7138 	EXP 	text: autoDraw = True
22.0158 	EXP 	New trial (rep=2, index=1): <Trial 15 (1 in rep 2) data={'reward_today': 67, 'future_reward': 75, 'delay': 119, 'thisN': 15, 'thisTrialN': 1, 'thisRepN': 2}>
22.0230 	DATA 	Keypress: t
22.0308 	EXP 	fixation: autoDraw = False
22.0308 	EXP 	text: autoDraw = False
22.0308 	EXP 	text: height = 0.05000000000000001
22.0308 	EXP 	text: height = 0.05000000000000001
22.0308 	EXP 	text: height = 0.05000000000000001
22.0308 	EXP 	text: text = 'GBP 67 today or GBP 75 after 119 days'
22.0308 	EXP 	fixation: autoDraw = True
23.0309 	INFO 	Keyboard events cleared
23.0303 	EXP 	fixation: autoDraw = False
23.0303 	EXP 	text: autoDraw = True
23.2984 	EXP 	New trial (rep=2, index=2): <Trial 16 (2 in rep 2) data={'reward_today': 78, 'future_reward': 80, 'delay': 162, 'thisN': 16, 'thisTrialN': 2, 'thisRepN': 2}>
23.3065 	DATA 	Keypress: t
23.3134 	EXP 	fixation: autoDraw = False
23.3134 	EXP 	text: autoDraw = False
23.3134 	EXP 	text: height = 0.05000000000000001
23.3134 	EXP 	text: height = 0.05000000000000001
23.3134 	EXP 	text: height = 0.05000000000000001
23.3134 	EXP 	text: text = 'GBP 78 today or GBP 80 after 162 days'
23.3134 	EXP 	fixation: autoDraw = True
24.3140 	INFO 	Keyboard events cleared
24.3134 	EXP 	fixation: autoDraw = False
24.3134 	EXP 	text: autoDraw = True
25.0485 	EXP 	New trial (rep=2, index=3): <Trial 17 (3 in rep 2) data={'reward_today': 27, 'future_reward': 50, 'delay': 21, 'thisN': 17, 'thisTrialN': 3, 'thisRepN': 2}>
25.0559 	DATA 	Keypress: t
25.0636 	EXP 	fixation: autoDraw = False
25.0636 	EXP 	text: autoDraw = False
25.0636 	EXP 	text: height = 0.05000000000000001
25.0636 	EXP 	text: height = 0.05000000000000001
25.0636 	EXP 	text: height = 0.05000000000000001
25.0636 	EXP 	text: text = 'GBP 27 today or GBP 50 after 21 days'
25.0636 	EXP 	fixation: autoDraw = True
26.0646 	INFO 	Keyboard events cleared
26.0639 	EXP 	fixation: autoDraw = False
26.0639 	EXP 	text: autoDraw = True
26.2323 	EXP 	New trial (rep=2, index=4): <Trial 18 (4 in rep 2) data={'reward_today': 40, 'future_reward': 55, 'delay': 62, 'thisN': 18, 'thisTrialN': 4, 'thisRepN': 2}>
26.2400 	DATA 	Keypress: t
26.2471 	EXP 	fixation: autoDraw = False
26.2471 	EXP 	text: autoDraw = False
26.2471 	EXP 	text: height = 0.05000000000000001
26.2471 	EXP 	text: height = 0.05000000000000001
26.2471 	EXP 	text: height = 0.05000000000000001
26.2471 	EXP 	text: text = 'GBP 40 today or GBP 55 after 62 days'
26.2471 	EXP 	fixation: autoDraw = True
27.2479 	INFO 	Keyboard events cleared
27.2472 	EXP 	fixation: autoDraw = False
27.2472 	EXP 	text: autoDraw = True
27.5484 	EXP 	New trial (rep=2, index=5): <Trial 19 (5 in rep 2) data={'reward_today': 11, 'future_reward': 30, 'delay': 7, 'thisN': 19, 'thisTrialN': 5, 'thisRepN': 2}>
27.5553 	DATA 	Keypress: l
27.5636 	EXP 	fixation: autoDraw = False
27.5636 	EXP 	text: autoDraw = False
27.5636 	EXP 	text: height = 0.05000000000000001
27.5636 	EXP 	text: height = 0.05000000000000001
27.5636 	EXP 	text: height = 0.05000000000000001
27.5636 	EXP 	text: text = 'GBP 11 today or GBP 30 after 7 days'
27.5636 	EXP 	fixation: autoDraw = True
28.5640 	INFO 	Keyboard events cleared
28.5634 	EXP 	fixation: autoDraw = False
28.5634 	EXP 	text: autoDraw = True
28.9315 	EXP 	New trial (rep=2, index=6): <Trial 20 (6 in rep 2) data={'reward_today': 49, 'future_reward': 60, 'delay': 89, 'thisN': 20, 'thisTrialN': 6, 'thisRepN': 2}>
28.9386 	DATA 	Keypress: t
28.9470 	EXP 	fixation: autoDraw = False
28.9470 	EXP 	text: autoDraw = False
28.9470 	EXP 	text: height = 0.05000000000000001
28.9470 	EXP 	text: height = 0.05000000000000001
28.9470 	EXP 	text: height = 0.05000000000000001
28.9470 	EXP 	text: text = 'GBP 49 today or GBP 60 after 89 days'
28.9470 	EXP 	fixation: autoDraw = True
29.9480 	INFO 	Keyboard events cleared
29.9473 	EXP 	fixation: autoDraw = False
29.9473 	EXP 	text: autoDraw = True
30.3819 	EXP 	New trial (rep=3, index=0): <Trial 21 (0 in rep 3) data={'reward_today': 67, 'future_reward': 75, 'delay': 119, 'thisN': 21, 'thisTrialN': 0, 'thisRepN': 3}>
30.3888 	DATA 	Keypress: l
30.3970 	EXP 	fixation: autoDraw = False
30.3970 	EXP 	text: autoDraw = False
30.3970 	EXP 	text: height = 0.05000000000000001
30.3970 	EXP 	text: height = 0.05000000000000001
30.3970 	EXP 	text: height = 0.05000000000000001
30.3970 	EXP 	text: text = 'GBP 67 today or GBP 75 after 119 days'
30.3970 	EXP 	fixation: autoDraw = True
31.3979 	INFO 	Keyboard events cleared
31.3972 	EXP 	fixation: autoDraw = False
31.3972 	EXP 	text: autoDraw = True
31.6981 	EXP 	New trial (rep=3, index=1): <Trial 22 (1 in rep 3) data={'reward_today': 78, 'future_reward': 80, 'delay': 162, 'thisN': 22, 'thisTrialN': 1, 'thisRepN': 3}>
31.7050 	DATA 	Keypress: l
31.7134 	EXP 	fixation: autoDraw = False
31.7134 	EXP 	text: autoDraw = False
31.7134 	EXP 	text: height = 0.05000000000000001
31.7134 	EXP 	text: height = 0.05000000000000001
31.7134 	EXP 	text: height = 0.05000000000000001
31.7134 	EXP 	text: text = 'GBP 78 today or GBP 80 after 162 days'
31.7134 	EXP 	fixation: autoDraw = True
32.7138 	INFO 	Keyboard events cleared
32.7132 	EXP 	fixation: autoDraw = False
32.7132 	EXP 	text: autoDraw = True
33.0149 	EXP 	New trial (rep=3, index=2): <Trial 23 (2 in rep 3) data={'reward_today': 11, 'future_reward': 30, 'delay': 7, 'thisN': 23, 'thisTrialN': 2, 'thisRepN': 3}>
33.0218 	DATA 	Keypress: t
33.0298 	EXP 	fixation: autoDraw = False
33.0298 	EXP 	text: autoDraw = False
33.0298 	EXP 	text: height = 0.05000000000000001
33.0298 	EXP 	text: height = 0.05000000000000001
33.0298 	EXP 	text: height = 0.05000000000000001
33.0298 	EXP 	text: text = 'GBP 11 today or GBP 30 after 7 days'
33.0298 	EXP 	fixation: autoDraw = True
34.0305 	INFO 	Keyboard events cleared
34.0298 	EXP 	fixation: autoDraw = False
34.0298 	EXP 	text: autoDraw = True
34.3152 	EXP 	New trial (rep=3, index=3): <Trial 24 (3 in rep 3) data={'reward_today': 15, 'future_reward': 35, 'delay': 13, 'thisN': 24, 'thisTrialN': 3, 'thisRepN': 3}>
34.3223 	DATA 	Keypress: l
34.3297 	EXP 	fixation: autoDraw = False
34.3297 	EXP 	text: autoDraw = False
34.3297 	EXP 	text: height = 0.05000000000000001
34.3297 	EXP 	text: height = 0.05000000000000001
34.3297 	EXP 	text: height = 0.05000000000000001
34.3297 	EXP 	text: text = 'GBP 15 today or GBP 35 after 13 days'
34.3297 	EXP 	fixation: autoDraw = True
35.3302 	INFO 	Keyboard events cleared
35.3297 	EXP 	fixation: autoDraw = False
35.3297 	EXP 	text: autoDraw = True
35.5813 	EXP 	New trial (rep=3, index=4): <Trial 25 (4 in rep 3) data={'reward_today': 27, 'future_reward': 50, 'delay': 21, 'thisN': 25, 'thisTrialN': 4, 'thisRepN': 3}>
35.5883 	DATA 	Keypress: l
35.5963 	EXP 	fixation: autoDraw = False
35.5963 	EXP 	text: autoDraw = False
35.5963 	EXP 	text: height = 0.05000000000000001
35.5963 	EXP 	text: height = 0.05000000000000001
35.5963 	EXP 	text: height = 0.05000000000000001
35.5963 	EXP 	text: text = 'GBP 27 today or GBP 50 after 21 days'
35.5963 	EXP 	fixation: autoDraw = True
36.5967 	INFO 	Keyboard events cleared
36.5961 	EXP 	fixation: autoDraw = False
36.5961 	EXP 	text: autoDraw = True
36.8986 	EXP 	New trial (rep=3, index=5): <Trial 26 (5 in rep 3) data={'reward_today': 49, 'future_reward': 60, 'delay': 89, 'thisN': 26, 'thisTrialN': 5, 'thisRepN': 3}>
36.9058 	DATA 	Keypress: t
36.9129 	EXP 	fixation: autoDraw = False
36.9129 	EXP 	text: autoDraw = False
36.9129 	EXP 	text: height = 0.05000000000000001
36.9129 	EXP 	text: height = 0.05000000000000001
36.9129 	EXP 	text: height = 0.05000000000000001
36.9129 	EXP 	text: text = 'GBP 49 today or GBP 60 after 89 days'
36.9129 	EXP 	fixation: autoDraw = True
37.9134 	INFO 	Keyboard events cleared
37.9129 	EXP 	fixation: autoDraw = False
37.9129 	EXP 	text: autoDraw = True
38.1809 	EXP 	New trial (rep=3, index=6): <Trial 27 (6 in rep 3) data={'reward_today': 40, 'future_reward': 55, 'delay': 62, 'thisN': 27, 'thisTrialN': 6, 'thisRepN': 3}>
38.1886 	DATA 	Keypress: l
38.1961 	EXP 	fixation: autoDraw = False
38.1961 	EXP 	text: autoDraw = False
38.1961 	EXP 	text: height = 0.05000000000000001
38.1961 	EXP 	text: height = 0.05000000000000001
38.1961 	EXP 	text: height = 0.05000000000000001
38.1961 	EXP 	text: text = 'GBP 40 today or GBP 55 after 62 days'
38.1961 	EXP 	fixation: autoDraw = True
39.1808 	INFO 	Keyboard events cleared
39.1798 	EXP 	text: autoDraw = True
39.1967 	EXP 	fixation: autoDraw = False
39.4481 	EXP 	New trial (rep=4, index=0): <Trial 28 (0 in rep 4) data={'reward_today': 49, 'future_reward': 60, 'delay': 89, 'thisN': 28, 'thisTrialN': 0, 'thisRepN': 4}>
39.4565 	DATA 	Keypress: l
39.4632 	EXP 	fixation: autoDraw = False
39.4632 	EXP 	text: autoDraw = False
39.4632 	EXP 	text: height = 0.05000000000000001
39.4632 	EXP 	text: height = 0.05000000000000001
39.4632 	EXP 	text: height = 0.05000000000000001
39.4632 	EXP 	text: text = 'GBP 49 today or GBP 60 after 89 days'
39.4632 	EXP 	fixation: autoDraw = True
40.4636 	INFO 	Keyboard events cleared
40.4629 	EXP 	fixation: autoDraw = False
40.4629 	EXP 	text: autoDraw = True
40.7306 	EXP 	New trial (rep=4, index=1): <Trial 29 (1 in rep 4) data={'reward_today': 27, 'future_reward': 50, 'delay': 21, 'thisN': 29, 'thisTrialN': 1, 'thisRepN': 4}>
40.7377 	DATA 	Keypress: l
40.7458 	EXP 	fixation: autoDraw = False
40.7458 	EXP 	text: autoDraw = False
40.7458 	EXP 	text: height = 0.05000000000000001
40.7458 	EXP 	text: height = 0.05000000000000001
40.7458 	EXP 	text: height = 0.05000000000000001
40.7458 	EXP 	text: text = 'GBP 27 today or GBP 50 after 21 days'
40.7458 	EXP 	fixation: autoDraw = True
41.7464 	INFO 	Keyboard events cleared
41.7458 	EXP 	fixation: autoDraw = False
41.7458 	EXP 	text: autoDraw = True
42.0141 	EXP 	New trial (rep=4, index=2): <Trial 30 (2 in rep 4) data={'reward_today': 67, 'future_reward': 75, 'delay': 119, 'thisN': 30, 'thisTrialN': 2, 'thisRepN': 4}>
42.0217 	DATA 	Keypress: t
42.0291 	EXP 	fixation: autoDraw = False
42.0291 	EXP 	text: autoDraw = False
42.0291 	EXP 	text: height = 0.05000000000000001
42.0291 	EXP 	text: height = 0.05000000000000001
42.0291 	EXP 	text: height = 0.05000000000000001
42.0291 	EXP 	text: text = 'GBP 67 today or GBP 75 after 119 days'
42.0291 	EXP 	fixation: autoDraw = True
43.0297 	INFO 	Keyboard events cleared
43.0291 	EXP 	fixation: autoDraw = False
43.0291 	EXP 	text: autoDraw = True
43.2002 	DATA 	Keypress: l
43.2145 	EXP 	New trial (rep=4, index=3): <Trial 31 (3 in rep 4) data={'reward_today': 78, 'future_reward': 80, 'delay': 162, 'thisN': 31, 'thisTrialN': 3, 'thisRepN': 4}>
43.2296 	EXP 	fixation: autoDraw = False
43.2296 	EXP 	text: autoDraw = False
43.2296 	EXP 	text: height = 0.05000000000000001
43.2296 	EXP 	text: height = 0.05000000000000001
43.2296 	EXP 	text: height = 0.05000000000000001
43.2296 	EXP 	text: text = 'GBP 78 today or GBP 80 after 162 days'
43.2296 	EXP 	fixation: autoDraw = True
44.2300 	INFO 	Keyboard events cleared
44.2293 	EXP 	fixation: autoDraw = False
44.2293 	EXP 	text: autoDraw = True
44.3808 	EXP 	New trial (rep=4, index=4): <Trial 32 (4 in rep 4) data={'reward_today': 40, 'future_reward': 55, 'delay': 62, 'thisN': 32, 'thisTrialN': 4, 'thisRepN': 4}>
44.3884 	DATA 	Keypress: l
44.3957 	EXP 	fixation: autoDraw = False
44.3957 	EXP 	text: autoDraw = False
44.3957 	EXP 	text: height = 0.05000000000000001
44.3957 	EXP 	text: height = 0.05000000000000001
44.3957 	EXP 	text: height = 0.05000000000000001
44.3957 	EXP 	text: text = 'GBP 40 today or GBP 55 after 62 days'
